geneCluster	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	predicted_gene_name	GO_terms	KEGG_KOs	BiGG_reactions	Annotation_tax_scope	OGs	bestOG|evalue|score	COG cat	eggNOG annot
GC00001565_2	638300.HMPREF0198_0205	1.7e-152	545.0	DLD	GO:0000166,GO:0003674,GO:0003824,GO:0004457,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006082,GO:0006089,GO:0006091,GO:0006113,GO:0008150,GO:0008152,GO:0008720,GO:0009055,GO:0009060,GO:0009987,GO:0015980,GO:0016020,GO:0016021,GO:0016491,GO:0016614,GO:0016616,GO:0016901,GO:0019516,GO:0019752,GO:0031224,GO:0031226,GO:0032787,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044281,GO:0044425,GO:0044459,GO:0044464,GO:0044710,GO:0045333,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0071944,GO:0097159,GO:1901265,GO:1901363,GO:1901615	K03777	LDH_D,LDH_D2	bactNOG[38]	05CXG@bactNOG,0QJ0B@gproNOG,16Q4X@proNOG,COG0277@NOG	NA|NA|NA	C	d-lactate dehydrogenase
GC00001565_r1_1	575584.HMPREF0010_03267	4.6e-295	1018.5	DLD	GO:0000166,GO:0003674,GO:0003824,GO:0004457,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006082,GO:0006089,GO:0006091,GO:0006113,GO:0008150,GO:0008152,GO:0008720,GO:0009055,GO:0009060,GO:0009987,GO:0015980,GO:0016020,GO:0016021,GO:0016491,GO:0016614,GO:0016616,GO:0016901,GO:0019516,GO:0019752,GO:0031224,GO:0031226,GO:0032787,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044281,GO:0044425,GO:0044459,GO:0044464,GO:0044710,GO:0045333,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0071944,GO:0097159,GO:1901265,GO:1901363,GO:1901615	K03777	LDH_D,LDH_D2	bactNOG[38]	05CXG@bactNOG,0QJ0B@gproNOG,16Q4X@proNOG,COG0277@NOG	NA|NA|NA	C	d-lactate dehydrogenase
GC00001566	436717.AOLE_10500	4.4e-147	526.2	COBT	GO:0003674,GO:0003824,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008939,GO:0009058,GO:0009110,GO:0009235,GO:0009236,GO:0009987,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042364,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044710,GO:0044711,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K00768	NNDMBRT	bactNOG[38]	05CUP@bactNOG,0QK5K@gproNOG,16R18@proNOG,COG2038@NOG	NA|NA|NA	H	Catalyzes the synthesis of alpha-ribazole-5'-phosphate from nicotinate mononucleotide (NAMN) and 5,6- dimethylbenzimidazole (DMB) (By similarity)
GC00001567_1	1002339.HMPREF9373_0646	1.6e-165	587.4	ERUM4050		K07080		bactNOG[38]	05H1G@bactNOG,0QKAG@gproNOG,16PII@proNOG,COG2358@NOG	NA|NA|NA	P	TRAP transporter solute receptor TAXI family
GC00001567_2	259536.Psyc_0746	3.5e-146	523.1	OCAR_7339		K07080		bactNOG[38]	05H1G@bactNOG,0QRSQ@gproNOG,16PII@proNOG,COG2358@NOG	NA|NA|NA	P	TRAP transporter solute receptor TAXI family protein
GC00001568_1	575586.HMPREF0016_00670	1.1e-30	138.3					bactNOG[38]	05QIT@bactNOG,0QX7N@gproNOG,11TVT@NOG,17F6U@proNOG	NA|NA|NA	S	Inherit from bactNOG: septicolysin
GC00001568_2	349106.PsycPRwf_1384	1.6e-38	164.5					bactNOG[38]	05QIT@bactNOG,0QX7N@gproNOG,11TVT@NOG,17F6U@proNOG	NA|NA|NA	S	Inherit from bactNOG: septicolysin
GC00001568_r1_1	349106.PsycPRwf_1384	1.7e-55	220.7					bactNOG[38]	05QIT@bactNOG,0QX7N@gproNOG,11TVT@NOG,17F6U@proNOG	NA|NA|NA	S	Inherit from bactNOG: septicolysin
GC00001569_1	203122.Sde_3477	4.9e-243	845.9	YQIK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	K07192		bactNOG[38]	07S78@bactNOG,0QM6Y@gproNOG,16PD4@proNOG,COG2268@NOG	NA|NA|NA	S	Band 7 protein
GC00001569_2	575587.HMPREF0026_00329	5.5e-280	968.4	YQIK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	K07192		bactNOG[38]	07S78@bactNOG,0QM6Y@gproNOG,16PD4@proNOG,COG2268@NOG	NA|NA|NA	S	Band 7 protein
GC00001570_1	216596.RL0432	5.9e-16	89.0	VAPC		K07062		bactNOG[38]	02260@aproNOG,05KVR@bactNOG,17A4C@proNOG,COG1487@NOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
GC00001570_2	118168.MC7420_7155	2.1e-25	120.6	VAPC		K18828		bactNOG[38]	05M0J@bactNOG,0FNJY@cyaNOG,COG1487@NOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
GC00001570_3	240292.Ava_3269	2e-26	124.0	VAPC		K18828		bactNOG[38]	05M0J@bactNOG,0FPQZ@cyaNOG,COG1487@NOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
GC00001570_r1_1	640510.BC1001_2867	2.4e-32	143.7	VAPC		K18828		bactNOG[38]	05M0J@bactNOG,0BDY0@bproNOG,17EED@proNOG,COG1487@NOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
GC00001570_r1_r1_1	575588.HMPREF0017_02939	4.3e-31	139.4	VAPC		K18828		bactNOG[38]	05M0J@bactNOG,0QRFH@gproNOG,179P1@proNOG,COG1487@NOG	NA|NA|NA	S	Toxic component of a toxin-antitoxin (TA) module. A
GC00001571_1	272560.BPSS2150	5.6e-22	110.2			K01644,K18292		bactNOG[38]	05CI0@bactNOG,17BPM@proNOG,COG2301@NOG	NA|NA|NA	C	HpcH/HpaI aldolase/citrate lyase family
GC00001571_2	266117.Rxyl_0366	1.5e-30	138.7			K01644		bactNOG[38]	00IN8@actNOG,05CI0@bactNOG,COG2301@NOG	NA|NA|NA	G	Citrate lyase
GC00001571_r1_1	575589.HMPREF0018_00724	1.7e-101	374.4	CITE	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	K01644,K18292		bactNOG[38]	05CI0@bactNOG,0QM1I@gproNOG,16T2J@proNOG,COG2301@NOG	NA|NA|NA	C	Citrate lyase beta
GC00001571_r1_r1_1	335284.Pcryo_0865	6.1e-96	355.9	CITE	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	K01644,K18292		bactNOG[38]	05CI0@bactNOG,0QM1I@gproNOG,16T2J@proNOG,COG2301@NOG	NA|NA|NA	C	Citrate lyase beta
GC00001572	335284.Pcryo_0028	1.5e-74	284.3					bactNOG[38]	05P14@bactNOG,0QVCC@gproNOG,11RKY@NOG,17GHH@proNOG	NA|NA|NA	S	Inherit from proNOG: thioesterase Superfamily protein
GC00001573_1	262543.Exig_0797	7.3e-105	386.0	PFOR		K07035		bactNOG[38]	04SMR@bacNOG,05FAZ@bactNOG,0NESJ@firmNOG,COG3641@NOG	NA|NA|NA	S	Pts system
GC00001573_2	764291.STRUR_0982	6.9e-95	352.8			K07035		bactNOG[38]	04S9P@bacNOG,05FAZ@bactNOG,0NESJ@firmNOG,COG3641@NOG	NA|NA|NA	S	regulatory protein
GC00001573_r1_1	259536.Psyc_1944	2.4e-169	600.1	PFOR		K07035		bactNOG[38]	05FAZ@bactNOG,1745I@proNOG,COG3641@NOG	NA|NA|NA	S	Inherit from bactNOG: Membrane
GC00001574	335284.Pcryo_0450	5.2e-51	206.1					bactNOG[38]	0906A@bactNOG,0QPHN@gproNOG,17A1D@proNOG,COG2335@NOG	NA|NA|NA	M	Beta-Ig-H3 fasciclin
GC00001575	575584.HMPREF0010_01535	6.5e-226	788.5	WZI				bactNOG[38]	08MRJ@bactNOG,0QHQZ@gproNOG,10BMM@NOG,176A2@proNOG	NA|NA|NA		
GC00001576	575564.HMPREF0014_02368	2.8e-273	946.0	MQO	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0008924,GO:0016020,GO:0016491,GO:0016614,GO:0016615,GO:0016901,GO:0044464,GO:0044710,GO:0055114,GO:0071944	K00116	DMALRED,MDH2,MDH3,MDH4	bactNOG[38]	05DWT@bactNOG,0QIA8@gproNOG,16T2W@proNOG,COG0579@NOG	NA|NA|NA	C	malate dehydrogenase (quinone)
GC00001577	335284.Pcryo_2440	2.2e-225	786.6	AVTA	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006090,GO:0006520,GO:0006522,GO:0006523,GO:0006573,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009042,GO:0009056,GO:0009058,GO:0009063,GO:0009078,GO:0009079,GO:0009081,GO:0009082,GO:0009099,GO:0009987,GO:0016053,GO:0016054,GO:0016740,GO:0016769,GO:0019752,GO:0030632,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046144,GO:0046145,GO:0046394,GO:0046395,GO:0046416,GO:0046436,GO:0046437,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901607	K00835	VPAMTr	bactNOG[38]	05JKW@bactNOG,0QICZ@gproNOG,16PV5@proNOG,COG3977@NOG	NA|NA|NA	E	valine-pyruvate transaminase
GC00001578	575586.HMPREF0016_00354	6e-66	255.4	BMUL_1650				bactNOG[38]	05N0B@bactNOG,17CQQ@proNOG,COG2050@NOG	NA|NA|NA	Q	thioesterase Superfamily protein
GC00001579	335284.Pcryo_1727	8.5e-275	951.0	FBPB	GO:0003674,GO:0005215,GO:0005575,GO:0006810,GO:0008150,GO:0016020,GO:0051179,GO:0051234	K02011	FE3abcpp	bactNOG[38]	07QVT@bactNOG,0QHZ2@gproNOG,16PVI@proNOG,COG1178@NOG	NA|NA|NA	P	abc transporter permease protein
GC00001580_1	553217.ENHAE0001_2450	1.3e-176	624.8			K03294		bactNOG[38]	07THS@bactNOG,16VBJ@proNOG,COG0531@NOG	NA|NA|NA	E	amino acid
GC00001580_2	351605.Gura_1386	9.4e-75	286.2	YJEH	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0016020,GO:0044464,GO:0051179,GO:0051234,GO:0071944	K03294,K16263		bactNOG[38]	05DVH@bactNOG,16RFQ@proNOG,COG0531@NOG	NA|NA|NA	E	inner membrane protein YjeH
GC00001580_3	575584.HMPREF0010_01088	2.7e-289	999.2	YVEA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	07QTZ@bactNOG,0QKD6@gproNOG,16RZE@proNOG,COG0531@NOG	NA|NA|NA	E	amino acid
GC00001580_4	384676.PSEEN2919	3.1e-119	434.1					bactNOG[38]	05PUU@bactNOG,0QNPV@gproNOG,0XT7D@NOG,16TTI@proNOG	NA|NA|NA	E	Amino Acid
GC00001580_5	1002339.HMPREF9373_1664	2.8e-261	906.0			K16238		bactNOG[38]	07U1P@bactNOG,16VJS@proNOG,COG0531@NOG	NA|NA|NA	E	amino acid
GC00001580_r1_1	451757.AC7_0760	2.4e-68	265.0			K16238		bactNOG[38]	07U1P@bactNOG,0NH10@firmNOG,COG0531@NOG	NA|NA|NA	E	Amino acid
GC00001580_r1_r1_1	649754.HMPREF0281_02334	1.6e-134	485.0	POTE5		K03294		bactNOG[38]	00FW1@actNOG,07RNY@bactNOG,COG0531@NOG	NA|NA|NA	E	amino acid
GC00001580_r1_r1_2	335284.Pcryo_0820	5e-266	921.8	YHDG		K03294		bactNOG[38]	05CUB@bactNOG,0QM7I@gproNOG,16V5W@proNOG,COG0531@NOG	NA|NA|NA	E	Amino acid polyamine organocation transporter, APC superfamily
GC00001581_1	757424.Hsero_1046	2.8e-196	689.9	DGOA1		K18334		bactNOG[38]	05DIA@bactNOG,0B9AY@bproNOG,16RAS@proNOG,COG4948@NOG	NA|NA|NA	M	racemase muconate lactonizing
GC00001581_2	911045.PSE_2224	4.1e-90	337.0			K20023		bactNOG[38]	01TWQ@aproNOG,08K43@bactNOG,16QQG@proNOG,COG4948@NOG	NA|NA|NA	M	mandelate racemase muconate lactonizing
GC00001581_3	550540.Fbal_0608	1.7e-149	534.3	RHMD	GO:0003674,GO:0003824,GO:0006725,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016853,GO:0019439,GO:0044237,GO:0044248	K12661		bactNOG[38]	05CXK@bactNOG,0QQ3J@gproNOG,173XR@proNOG,COG4948@NOG	NA|NA|NA	M	mandelate racemase muconate lactonizing
GC00001581_r1_1	575586.HMPREF0016_00102	1e-178	631.3	CATB	GO:0003674,GO:0003824,GO:0006725,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016853,GO:0016872,GO:0018849,GO:0019439,GO:0042952,GO:0044237,GO:0044248	K01856,K02549,K19802	MUCCYCI	bactNOG[38]	05DTQ@bactNOG,0QNUK@gproNOG,16RNQ@proNOG,COG4948@NOG	NA|NA|NA	Q	Muconate
GC00001582_1	1005058.UMN179_00384	9.5e-46	188.3	YEAL	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	08VMM@bactNOG,0QR95@gproNOG,17AFT@proNOG,COG2707@NOG	NA|NA|NA	S	UPF0756 membrane protein
GC00001582_r1_1	525244.HMPREF0023_1616	2.2e-66	256.9	YEAL	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	08VMM@bactNOG,0QR95@gproNOG,17AFT@proNOG,COG2707@NOG	NA|NA|NA	S	UPF0756 membrane protein
GC00001583_1	511062.GU3_14390	1.2e-146	525.0			K01436,K01451,K12940		bactNOG[38]	05CH2@bactNOG,0QM4C@gproNOG,16PUF@proNOG,COG1473@NOG	NA|NA|NA	E	amidohydrolase
GC00001583_2	436717.AOLE_16100	2.4e-233	813.1			K01436,K01451		bactNOG[38]	05CH2@bactNOG,0QM4C@gproNOG,16PUF@proNOG,COG1473@NOG	NA|NA|NA	E	amidohydrolase
GC00001583_r1_1	575588.HMPREF0017_00727	4.3e-151	539.7	AMAA		K01436		bactNOG[38]	05CH2@bactNOG,0QIRK@gproNOG,16PUF@proNOG,COG1473@NOG	NA|NA|NA	E	amidohydrolase
GC00001584_r1_r1_1	525244.HMPREF0023_2506	8.2e-22	108.2					bactNOG[38]	07JQF@bactNOG,0ZPJA@NOG,17TQF@proNOG	NA|NA|NA	K	Prophage cp4-57 regulatory
GC00001584_r1_r1_r1_1	232721.Ajs_1562	5.7e-11	71.6					bactNOG[38]	07JQF@bactNOG,0BGPV@bproNOG,0ZPJA@NOG,17TQF@proNOG	NA|NA|NA	K	prophage CP4-57 regulatory
GC00001585	259536.Psyc_1066	1.8e-114	417.2	CYSH		K00390		bactNOG[38]	07V1C@bactNOG,16W6Z@proNOG,COG0175@NOG	NA|NA|NA	E, H	phosphoadenylyL-sulfate reductase (thioredoxin)
GC00001586_1	525244.HMPREF0023_0563	1.1e-145	521.2	GLPF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K02440	12PPDt,GLYALDtpp,GLYCt,GLYCtpp	bactNOG[38]	05D8C@bactNOG,0QI1K@gproNOG,16QS1@proNOG,COG0580@NOG	NA|NA|NA	G	glycerol uptake facilitator protein
GC00001586_2	575584.HMPREF0010_02467	8e-113	411.8	AQPZ	GO:0003674,GO:0005215,GO:0005372,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006833,GO:0006884,GO:0006950,GO:0006970,GO:0008150,GO:0009628,GO:0009987,GO:0009992,GO:0015250,GO:0015267,GO:0016020,GO:0016021,GO:0019725,GO:0022803,GO:0022838,GO:0022857,GO:0022891,GO:0022892,GO:0030104,GO:0031224,GO:0042044,GO:0042592,GO:0044425,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0048878,GO:0050896,GO:0051179,GO:0051234,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944	K02440,K06188	H2Ot,H2Otpp	bactNOG[38]	05D8C@bactNOG,0QHSV@gproNOG,16QS1@proNOG,COG0580@NOG	NA|NA|NA	M	Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity (By similarity)
GC00001587_1	1005058.UMN179_01811	8.8e-53	212.2	TENA		K03707	TMN	bactNOG[38]	05ETU@bactNOG,0QKTC@gproNOG,16T6G@proNOG,COG0819@NOG	NA|NA|NA	K	transcriptional activator
GC00001587_2	525244.HMPREF0023_2451	2.4e-114	416.8	TENA		K03707	TMN	bactNOG[38]	05ETU@bactNOG,0QWCA@gproNOG,16T6G@proNOG,COG0819@NOG	NA|NA|NA	K	tena thi-4
GC00001588_1	575584.HMPREF0010_00374	1.1e-278	963.8	GDH		K00117		bactNOG[38]	05D8V@bactNOG,16S0G@proNOG,COG2133@NOG	NA|NA|NA	G	Glucose sorbosone dehydrogenase
GC00001588_r1_1	575584.HMPREF0010_03408	2.4e-170	603.6	YLII				bactNOG[38]	05D8V@bactNOG,0QIES@gproNOG,16S0G@proNOG,COG2133@NOG	NA|NA|NA	G	Glucose Sorbosone dehydrogenase
GC00001589_1	944547.ABLL_2295	3e-142	510.4	WBPO	GO:0000271,GO:0005575,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0016020,GO:0016051,GO:0043170,GO:0044238,GO:0044723,GO:0071704,GO:1901576	K00066,K02472,K02474,K13015		bactNOG[38]	07QQG@bactNOG,0GBEY@delNOG,0I2N6@eproNOG,16QYF@proNOG,COG0677@NOG	NA|NA|NA	M	dehydrogenase
GC00001589_r1_1_p1	525244.HMPREF0023_1102	1e-179	634.8	WECC	GO:0000271,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0016051,GO:0043170,GO:0044238,GO:0044723,GO:0071704,GO:1901576	K02472	UACMAMO	bactNOG[38]	08IJ1@bactNOG,0RAQQ@gproNOG,172SM@proNOG,COG0677@NOG	NA|NA|NA	M	Dehydrogenase
GC00001589_r1_1_p2	349106.PsycPRwf_0249	1.1e-203	714.5	WBPO	GO:0000271,GO:0005575,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0016020,GO:0016051,GO:0043170,GO:0044238,GO:0044723,GO:0071704,GO:1901576	K00066,K02472,K02474,K13015	UACMAMO	bactNOG[38]	07QQG@bactNOG,0QJ86@gproNOG,16QYF@proNOG,COG0677@NOG	NA|NA|NA	M	Dehydrogenase
GC00001590	882102.VAA_02522	1.7e-179	634.0	UGD	GO:0003674,GO:0003824,GO:0003979,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0044710,GO:0055114	K00012	UDPGD	bactNOG[38]	05C6Y@bactNOG,0QIPT@gproNOG,16PPW@proNOG,COG1004@NOG	NA|NA|NA	M	UDP-glucose 6-dehydrogenase
GC00001591_1	436717.AOLE_09435	5e-54	215.7			K15977		bactNOG[38]	05KRK@bactNOG,0QV4H@gproNOG,11UDU@NOG,17FVD@proNOG	NA|NA|NA	S	DoxX
GC00001591_2	871585.BDGL_003053	5.4e-56	222.2	YQJF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K15977		bactNOG[38]	08VBZ@bactNOG,0QQUA@gproNOG,17ADB@proNOG,COG2259@NOG	NA|NA|NA	S	Inner membrane protein YqjF
GC00001592_2	349106.PsycPRwf_1065	1.8e-48	197.6					NOG[107]	12305@NOG	NA|NA|NA	S	Protein of unknown function (DUF1345)
GC00001592_r1_1	575587.HMPREF0026_01733	2.6e-81	307.0	OCAR_4117				bactNOG[38]	05SG0@bactNOG,0QQ38@gproNOG,17E9H@proNOG,COG4291@NOG	NA|NA|NA	S	Protein of unknown function (DUF1345)
GC00001593_1	236097.ADG881_517	2.8e-72	278.1					bactNOG[38]	06CVD@bactNOG,0QY5N@gproNOG,0Y1G3@NOG,17TRI@proNOG	NA|NA|NA		
GC00001593_r1_1	436717.AOLE_15735	2.4e-123	447.6					bactNOG[38]	06CVD@bactNOG,0QY5N@gproNOG,0Y1G3@NOG,17TRI@proNOG	NA|NA|NA		
GC00001594_1	335284.Pcryo_1027	2.4e-127	460.3	COBS	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008818,GO:0009058,GO:0009110,GO:0009235,GO:0009236,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016780,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042364,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0044710,GO:0044711,GO:0046483,GO:0051073,GO:0071704,GO:0071944,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K02233	ADOCBLPS,ADOCBLS	bactNOG[38]	08UHF@bactNOG,0QR3E@gproNOG,179WD@proNOG,COG0368@NOG	NA|NA|NA	H	Joins Ado-cobinamide-GDP and alpha-ribazole to generate adenosylcobalamin (Ado-cobalamin) (By similarity)
GC00001594_2	575587.HMPREF0026_01021	7.3e-104	382.1	COBS	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008818,GO:0009058,GO:0009110,GO:0009235,GO:0009236,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016780,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042364,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0044710,GO:0044711,GO:0046483,GO:0051073,GO:0071704,GO:0071944,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	K02233	ADOCBLPS,ADOCBLS	bactNOG[38]	08UHF@bactNOG,179WD@proNOG,COG0368@NOG	NA|NA|NA	H	Joins Ado-cobinamide-GDP and alpha-ribazole to generate adenosylcobalamin (Ado-cobalamin) (By similarity)
GC00001595_1	575587.HMPREF0026_02275	1.1e-28	130.6					NOG[107]	0XUH9@NOG	NA|NA|NA	S	Protein of unknown function (DUF2798)
GC00001595_r1_1	436717.AOLE_17570	3.9e-28	129.0					bactNOG[38]	05YA4@bactNOG,0QZFQ@gproNOG,0XUH9@NOG,17MWY@proNOG	NA|NA|NA	S	Protein of unknown function (DUF2798)
GC00001595_r1_r1_1	575588.HMPREF0017_02291	2.3e-28	129.8					NOG[107]	0XUH9@NOG	NA|NA|NA	S	Protein of unknown function (DUF2798)
GC00001596_r1_1	575587.HMPREF0026_00016	4e-43	179.5			K07131		bactNOG[38]	06BKZ@bactNOG,0QZDY@gproNOG,0Y4QD@NOG,17UVV@proNOG	NA|NA|NA	S	Roadblock/LC7 domain
GC00001597	335284.Pcryo_1847	1.5e-85	320.9	BMUL_5568				bactNOG[38]	08Z0N@bactNOG,0QNB5@gproNOG,0XSNF@NOG,16TDV@proNOG	NA|NA|NA	S	NERD domain-containing protein
GC00001598	1002339.HMPREF9373_2330	6.6e-111	405.6	YJJP	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	05DWK@bactNOG,0QKNB@gproNOG,16QUN@proNOG,COG2966@NOG	NA|NA|NA	S	Inner membrane protein yjjP
GC00001599	335284.Pcryo_1965	2e-67	260.4	YJJB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	07XM3@bactNOG,0QQD7@gproNOG,1781W@proNOG,COG3610@NOG	NA|NA|NA	S	UPF0442 protein
GC00001600_p1	553217.ENHAE0001_0764	3.8e-24	116.3	CTPA2		K07131		bactNOG[38]	08ZEK@bactNOG,0QT0X@gproNOG,17CJG@proNOG,COG2018@NOG	NA|NA|NA	S	Roadblock LC7 family protein
GC00001600_p2	553217.ENHAE0001_0764	3.9e-50	202.6	CTPA2		K07131		bactNOG[38]	08ZEK@bactNOG,0QT0X@gproNOG,17CJG@proNOG,COG2018@NOG	NA|NA|NA	S	Roadblock LC7 family protein
GC00001601_1	246195.DNO_0725	2.8e-09	67.0					bactNOG[38]	06ZBC@bactNOG,0R477@gproNOG,0YVGK@NOG,18505@proNOG	NA|NA|NA	S	Inherit from proNOG: Adhesin component
GC00001601_r1_1	888742.HMPREF9123_0465	2.2e-24	117.5					bactNOG[38]	06ZBC@bactNOG,0YVGK@NOG,18505@proNOG	NA|NA|NA	S	Adhesin component
GC00001601_r1_r1_1	857571.EA1_06278	4.2e-57	225.7					bactNOG[38]	072PG@bactNOG,0YT4N@NOG,18507@proNOG	NA|NA|NA		
GC00001601_r1_r1_r1_1	1002339.HMPREF9373_2299	9.5e-45	184.9					bactNOG[38]	06ZBC@bactNOG,0R477@gproNOG,0YVGK@NOG,18505@proNOG	NA|NA|NA	S	Inherit from proNOG: Adhesin component
GC00001602_1	402626.Rpic_4811	3.1e-182	643.3	CITM		K03300		bactNOG[38]	05D4T@bactNOG,0BAI7@bproNOG,16TKW@proNOG,COG2851@NOG	NA|NA|NA	C	CitMHS family citrate H symporter
GC00001602_2	888741.HMPREF9098_2087	2.9e-183	646.7	CITM	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K03300	CITt14,CITt_kt,ICITt_kt	bactNOG[38]	05D4T@bactNOG,0BAI7@bproNOG,16TKW@proNOG,COG2851@NOG	NA|NA|NA	C	CitMHS family citrate H symporter
GC00001602_r1_1	62977.ACIAD1074	1.8e-190	670.6	CITN	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K03300	CITt14,CITt_kt,ICITt_kt	bactNOG[38]	05D4T@bactNOG,0QP5W@gproNOG,16TKW@proNOG,COG2851@NOG	NA|NA|NA	C	Citrate transporter
GC00001603	335284.Pcryo_0314	6.8e-203	711.8	ICD	GO:0003674,GO:0003824,GO:0004448,GO:0004450,GO:0004738,GO:0004739,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006091,GO:0006520,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0016624,GO:0016903,GO:0019752,GO:0022900,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0055114,GO:0071704,GO:1901564	K00031	ICDHyr	bactNOG[38]	08HMX@bactNOG,0RAH3@gproNOG,172A3@proNOG,COG0538@NOG	NA|NA|NA	C	isocitrate dehydrogenase (NADP)
